,user_id,country
15058,14263987,TT
15061,118109525,TT
15070,16166552,TT
15073,146682102,TT
15074,103915512,TT
15079,60973637,TT
15080,6672312,TT
15083,1852463,TT
15086,43722815,TT
15087,135076103,TT
15090,139967868,TT
15091,112409692,TT
15093,51045069,TT
15097,27241354,TT
15103,78620357,TT
15106,25611539,TT
15112,5314714,TT
15113,150510260,MT
15114,162668002,MT
15115,162435226,MT
15117,3041280,MT
15118,45518976,MT
15120,162098180,MT
15121,162552182,MT
15122,24397241,MT
15123,148663440,MT
15126,20311762,MT
15128,87980699,MT
15129,136289570,MT
15130,162652586,MT
15131,66381107,MT
15132,162281192,MT
15133,21062087,MT
15137,162582957,MT
15139,75628970,MT
15140,126859019,MT
15141,62174065,MT
15142,110886660,MT
15143,73143498,MT
15145,162471937,MT
15147,157974445,MT
15148,145169641,MT
15149,162427217,MT
15151,162059368,MT
15152,160822310,MT
15153,157160420,MT
15154,99191297,MT
15155,143059760,MT
15156,17471933,MT
15157,127554467,MT
15158,5774094,MT
15159,45425125,MT
15160,86798588,MT
15161,152007815,MT
15162,157250353,MT
15163,157242311,MT
15164,28904753,MT
15165,18368389,MT
15166,155450647,MT
15168,159231183,MT
15169,53365234,MT
15170,158349421,MT
15171,5492787,MT
15173,45777498,MT
15174,90288434,MT
15176,4411373,MT
15177,154934975,MT
15178,162145214,MT
15179,117651879,MT
15180,23177148,MT
15181,52064096,MT
15182,47267001,MT
15184,125101186,MT
15185,120627876,MT
15186,76553333,MT
15187,78024348,MT
15188,131104789,MT
15190,131252472,MT
15191,49270416,MT
15192,50598790,MT
15194,44398308,MT
15195,140276917,MT
15196,156378058,MT
15197,128499198,MT
15199,136545547,MT
15200,20978767,MT
15202,60373331,MT
15204,74595296,MT
15205,88215708,MT
15206,20904221,MT
15207,157988991,MT
15210,9107925,MT
15211,91590341,MT
15212,49404972,MT
15213,158728047,MT
15214,86381332,MT
15215,162320498,MT
15219,148807369,MT
15220,162132959,MT
15221,162387545,MT
15222,155098957,MT
15224,162280910,MT
15225,162096112,MT
15227,161660839,MT
15229,162134002,MT
15230,65022708,MT
15232,161385455,MT
15233,161654575,MT
15235,161984001,MT
15237,121178549,MT
15238,161430844,MT
15241,161576949,MT
15244,162010419,MT
15245,156382039,MT
15248,162358488,MT
15249,161896210,MT
15250,157800977,MT
15251,24254895,MT
15253,157910199,MT
15255,156451772,MT
15261,148626980,MT
15262,62688833,MT
15269,160268381,MT
15271,160498377,MT
15274,142978721,MT
15277,123734427,MT
15280,31285356,MT
15281,57336800,MT
15282,131035460,MT
15286,162382835,MT
15288,153061142,MT
15295,161869635,MT
15296,162055875,MT
15297,162395637,MT
15301,161909969,MT
15304,152487796,MT
15305,146500616,MT
15306,92836970,MT
15307,30202997,MT
15309,162268646,MT
15310,157395045,MT
15312,24130520,MT
15315,154996805,MT
15328,45973506,MT
15330,142521837,MT
15331,41410031,MT
15334,132042197,MT
15335,35363719,MT
15337,43947115,MT
15342,72314662,MT
15345,136789699,MT
15347,56878655,MT
15350,155136896,MT
15353,45665476,MT
15355,140764765,MT
15357,24247940,MT
15359,156584929,MT
15360,73180892,MT
15362,161152563,MT
15367,124893982,MT
15370,143947830,MT
15371,50032984,MT
15373,7190318,MT
15375,117552887,MT
15384,154128302,MT
15389,83478225,MT
15390,49020975,MT
15391,99330753,MT
15392,29796212,MT
15393,132859174,MT
15395,69083952,MT
15396,17996251,MT
15398,15272353,MT
15401,40435795,MT
15402,157968592,MT
15405,156736933,MT
15408,15764499,MT
15410,109913219,MT
15411,62634281,MT
15412,148953927,MT
15423,109749480,MT
15432,79535851,MT
15443,64863219,MT
15445,57214311,MT
15456,70452953,MT
15460,17011090,MT
15463,19266919,MT
15466,14569913,MT
15473,122514149,MT
15474,113556457,MT
15479,3801683,MT
15482,114271834,MT
15484,1045,MT
15485,12836824,MT
15490,110083033,MT
15492,136889250,MT
15493,62270439,MT
15494,21386144,MT
15495,13277220,MT
15498,114518704,MT
15505,103701171,MT
15506,84426802,MT
15508,128404692,MT
15509,107978516,MT
15513,162523555,BB
15514,162533268,BB
15515,50676962,BB
15516,141879365,BB
15518,59792718,BB
15519,93383331,BB
15528,157928076,BB
15530,145321796,BB
15531,74075341,BB
15532,139091440,BB
15533,39109681,BB
15534,143480439,BB
15536,26895226,BB
15538,90049640,BB
15539,159157861,BB
15540,160932847,BB
15541,15107182,BB
15542,93856217,BB
15544,155758207,BB
15545,162346362,BB
15547,159790389,BB
15549,140379988,BB
15551,29076494,BB
15554,116067235,BB
15555,113708997,BB
15556,152229710,BB
15557,156578789,BB
15558,7036773,BB
15559,18876132,BB
15560,55475379,BB
15562,27972138,BB
15564,160399357,BB
15565,95148048,BB
15567,27672843,BB
15569,51192760,BB
15570,153257819,BB
15573,55156861,BB
15576,48398407,BB
15578,81270558,BB
15579,31615717,BB
15580,159790829,BB
15581,25051785,BB
15582,62701284,BB
15585,53132261,BB
15587,75652633,BB
15589,22836814,BB
15590,129663193,BB
15593,109860431,BB
15595,53297147,BB
15596,41458480,BB
15597,42542567,BB
15598,112936213,BB
15599,51784689,BB
15600,132326525,BB
15601,59374989,BB
15602,2216600,BB
15603,51440062,BB
15604,117660690,BB
15605,23320416,BB
15607,56317959,BB
15608,32508326,BB
15609,133623058,BB
15610,157252928,BB
15611,144749971,BB
15612,133219864,BB
15617,162223088,BB
15621,161977117,BB
15624,161456982,BB
15626,162177626,BB
15628,162251566,BB
15635,161867826,BB
15636,151735549,BB
15644,86837136,BB
15645,16859971,BB
15648,153410421,BB
15649,154643938,BB
15654,46445182,BB
15659,49592787,BB
15660,109974953,BB
15661,151336290,BB
15662,120296908,BB
15663,150260773,BB
15665,51311770,BB
15669,161886980,BB
15674,161462002,BB
15675,135132710,BB
15678,88962869,BB
15680,32235297,BB
15684,50784757,BB
15691,153501870,BB
15694,56306283,BB
15698,162364101,BB
15701,110386573,BB
15703,142706587,BB
15705,162079948,BB
15736,121390026,BB
15739,148023898,BB
15743,157737825,BB
15745,153374458,BB
15749,126183304,BB
15752,152176942,BB
15758,153657057,BB
15760,142186811,BB
15762,8409064,BB
15763,158331427,BB
15768,5014734,BB
15770,154741943,BB
15771,79743378,BB
15772,12692438,BB
15776,148805153,BB
15777,78833763,BB
15780,146610849,BB
15786,150882049,BB
15787,150148926,BB
15788,81857013,BB
15790,146265298,BB
15797,87679156,BB
15801,119286663,BB
15806,42291908,BB
15816,20687681,BB
15830,1112145,BB
15843,65222645,BB
15853,87457558,BB
15856,22244186,BB
15858,91456038,BB
15865,21411034,BB
15869,69150994,BB
15870,55429129,BB
15875,42056267,BB
15880,8613552,BB
15882,131588371,BB
15884,83352102,BB
15886,65279581,BB
15887,60671626,BB
15888,56099834,BB
15890,10113221,BB
15893,112652245,BB
15895,29478922,BB
15897,66910727,BB
15904,137595632,BB
15905,3908453,BB
15906,72821386,BB
15913,162423799,LC
15914,29896351,LC
15916,158129582,LC
15918,162562330,LC
15920,159938536,LC
15924,132792102,LC
15925,53243128,LC
15926,34335822,LC
15927,89566461,LC
15931,69008712,LC
15932,143759816,LC
15938,162145388,LC
15939,134937575,LC
15940,50542520,LC
15943,117499031,LC
15944,44539785,LC
15945,68532653,LC
15946,64024773,LC
15949,152053338,LC
15950,150312050,LC
15951,5984191,LC
15952,122505266,LC
15953,159845113,LC
15957,141230722,LC
15959,160923220,LC
15961,81507000,LC
15963,20529220,LC
15964,82491998,LC
15965,81869745,LC
15966,118521766,LC
15967,96206581,LC
15968,78120093,LC
15969,66467828,LC
15970,159103590,LC
15971,50973842,LC
15975,161536886,LC
15978,161535023,LC
15987,162363815,LC
15988,161798241,LC
15989,161621131,LC
15991,162193631,LC
15992,161280274,LC
15994,162405394,LC
16004,161558777,LC
16007,145729922,LC
16009,55231162,LC
16025,59299730,LC
16031,52631393,LC
16036,48137655,LC
16038,2138240,LC
16040,71497197,LC
16042,89773172,LC
16043,160885380,LC
16048,107968515,LC
16052,49817821,LC
16053,84008749,LC
16057,144159421,LC
16058,147223485,LC
16060,142828825,LC
16061,56159430,LC
16063,107649780,LC
16064,46436428,LC
16065,54781887,LC
16071,160835972,LC
16075,148248092,LC
16077,153419343,LC
16089,93432392,LC
16092,136778243,LC
16102,54328392,LC
16108,66832551,LC
16113,105492096,LC
16117,8350967,LC
16118,149814416,LC
16119,97980816,LC
16120,54593776,LC
16122,152064537,LC
16128,151986236,LC
16132,151437994,LC
16133,156806932,LC
16136,55647005,LC
16137,33807813,LC
16138,158516389,LC
16139,91253695,LC
16146,150626367,LC
16147,149793988,LC
16148,63054460,LC
16152,147385580,LC
16153,64723402,LC
16155,153757813,LC
16158,130817635,LC
16163,61298156,LC
16164,156364311,LC
16167,161118344,LC
16168,148604455,LC
16194,106679192,LC
16205,89665831,LC
16211,133452239,LC
16213,104809166,LC
16215,113059523,LC
16219,139431495,LC
16220,52914649,LC
16223,33784055,LC
16224,128350069,LC
16231,111765970,LC
16232,57192888,LC
16233,83334533,LC
16240,108877854,LC
16242,112639681,LC
16243,49084386,LC
16244,127467968,LC
16245,17751072,LC
16247,127592144,LC
16251,45693461,LC
16257,145896174,LC
16260,132150292,LC
16261,62612256,LC
16263,141474755,LC
16264,28154758,LC
16266,110255980,LC
16268,17065067,LC
16272,155782927,GY
16273,162565596,GY
16274,162593997,GY
16276,11080699,GY
16278,161750194,GY
16279,162455875,GY
16280,162619288,GY
16282,144575729,GY
16283,162604936,GY
16284,7197254,GY
16285,114706301,GY
16286,38710017,GY
16287,162440298,GY
16288,162515070,GY
16289,138417138,GY
16293,113539303,GY
16294,39426101,GY
16295,162561569,GY
16296,154416156,GY
16297,82001529,GY
16298,161046124,GY
16299,16987008,GY
16300,160595580,GY
16303,159593295,GY
16304,9033398,GY
16305,62653700,GY
16308,91992483,GY
16310,141230649,GY
16312,94296688,GY
16315,140111667,GY
16319,161343646,GY
16320,141570755,GY
16321,65266979,GY
16322,154599676,GY
16323,402794,GY
16324,76265875,GY
16326,67785309,GY
16329,103226349,GY
16333,162246619,GY
16335,143406104,GY
16336,140916327,GY
16338,59511566,GY
16339,162523534,GY
16340,61429807,GY
16341,55561891,GY
16342,90304904,GY
16343,132737090,GY
16344,136537843,GY
16345,93129917,GY
16346,158763689,GY
16347,162079567,GY
16352,161616120,GY
16355,162085578,GY
16356,161435674,GY
16357,162183966,GY
16368,161501522,GY
16371,161616090,GY
16373,46590754,GY
16377,109028985,GY
16379,162160508,GY
16381,161666052,GY
16383,162133430,GY
16384,161760417,GY
16385,114431116,GY
16387,161993577,GY
16388,161380478,GY
16399,48019683,GY
16400,161585499,GY
16405,161636319,GY
16407,11345509,GY
16409,154286657,GY
16413,161610640,GY
16414,18204583,GY
16416,147464491,GY
16417,130179520,GY
16419,39160618,GY
16425,68025702,GY
16426,52628622,GY
16427,42640089,GY
16431,160968608,GY
16432,141876913,GY
16433,105558723,GY
16435,161564392,GY
16439,152890714,GY
16442,161951249,GY
16454,88031158,GY
16461,138784979,GY
16462,23385969,GY
16468,88948224,GY
16473,121454259,GY
16474,157487733,GY
16477,155197992,GY
16482,159056080,GY
16484,150721535,GY
16487,156333927,GY
16488,154787633,GY
16490,150942445,GY
16496,160239793,GY
16497,155805218,GY
16498,155006698,GY
16502,155813899,GY
16503,155953714,GY
16507,153144403,GY
16513,95702250,GY
16515,151054728,GY
16516,94029654,GY
16517,151312296,GY
16520,151248586,GY
16523,149239874,GY
16528,153586573,GY
16529,148291741,GY
16530,155426988,GY
16531,149465600,GY
16532,122811277,GY
16537,149244690,GY
16539,160231745,GY
16540,156186539,GY
16541,156005813,GY
16542,160622152,GY
16544,161041944,GY
16545,150094009,GY
16550,125100346,GY
16557,119628655,GY
16558,23072901,GY
16567,128348391,GY
16575,144802352,GY
16579,145444762,GY
16580,110213552,GY
16584,46898771,GY
16585,133839427,GY
16588,110230441,GY
16590,137171948,GY
16594,128151966,GY
16600,145993100,GY
16601,135681010,GY
16602,112610132,GY
16604,108802780,GY
16605,59864710,GY
16608,115182639,GY
16609,144755180,GY
16610,122482340,GY
16613,41698500,GY
16615,121696624,GY
16616,145863005,GY
16617,105740626,GY
16618,138037093,GY
16619,135898873,GY
16620,119560998,GY
16623,35130943,GY
16626,81423610,GY
16627,77284583,GY
16629,115313611,GY
16632,119456435,GY
16638,123901546,GY
16642,122732714,GY
16644,129453807,GY
16645,120499152,GY
16772,16779794,NZ
16778,1781039,NZ
16786,866466,NZ
16789,36085406,NZ
16792,978027,NZ
16793,3871172,NZ
16796,6461537,NZ
16802,15037113,NZ
16806,1589894,NZ
16810,53156386,NZ
16816,71352537,NZ
16819,2356893,NZ
16820,1773831,NZ
16821,26510054,NZ
16822,4663624,NZ
16824,26048609,NZ
16825,369876,NZ
16826,64788385,NZ
16827,28522479,NZ
16828,1698579,NZ
16829,14234399,NZ
16831,13397068,NZ
16832,46936188,NZ
16833,6424198,NZ
16835,83680325,NZ
16837,13287052,NZ
16838,4122340,NZ
16839,5637878,NZ
16840,38393081,NZ
16843,30601872,NZ
